Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.77     0.00    78500     0.00     0.00  std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::_Scoped_node(std::__detail::_Hash_node<long long, false>*, std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<long long, false> > >*)
  0.00      0.77     0.00    78500     0.00     0.00  std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::~_Scoped_node()
  0.00      0.77     0.00    78500     0.00     0.00  std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(long long const&, unsigned long, unsigned long, std::__detail::_Hash_node<long long, false>*, unsigned long)
  0.00      0.77     0.00    78500     0.00     0.00  std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<long long, false>*)
  0.00      0.77     0.00    78500     0.00     0.00  std::pair<std::__detail::_Node_iterator<long long, true, false>, bool> std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<long long const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<long long, false> > > >(long long const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<long long, false> > > const&, std::integral_constant<bool, true>, unsigned long)
  0.00      0.77     0.00    78500     0.00     0.00  std::unordered_set<long long, std::hash<long long>, std::equal_to<long long>, std::allocator<long long> >::insert(long long const&)
  0.00      0.77     0.00    78500     0.00     0.00  std::pointer_traits<std::__detail::_Hash_node<long long, false>*>::pointer_to(std::__detail::_Hash_node<long long, false>&)
  0.00      0.77     0.00    78500     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node<long long, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<long long, false> >&, std::__detail::_Hash_node<long long, false>*, unsigned long)
  0.00      0.77     0.00    78500     0.00     0.00  void std::allocator_traits<std::allocator<std::__detail::_Hash_node<long long, false> > >::destroy<long long>(std::allocator<std::__detail::_Hash_node<long long, false> >&, long long*)
  0.00      0.77     0.00    78500     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node<long long, false> > >::allocate(std::allocator<std::__detail::_Hash_node<long long, false> >&, unsigned long)
  0.00      0.77     0.00    78500     0.00     0.00  void std::allocator_traits<std::allocator<std::__detail::_Hash_node<long long, false> > >::construct<long long, long long const&>(std::allocator<std::__detail::_Hash_node<long long, false> >&, long long*, long long const&)
  0.00      0.77     0.00    78500     0.00     0.00  std::pair<std::__detail::_Node_iterator<long long, true, false>, bool>::pair<std::__detail::_Node_iterator<long long, true, false>&, bool, true>(std::__detail::_Node_iterator<long long, true, false>&, bool&&)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<long long, false> > >::_AllocNode(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<long long, false> > >&)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hash_node<long long, false>::_Hash_node()
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Insert_base<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_conjure_hashtable()
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Insert_base<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::insert(long long const&)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Node_iterator<long long, true, false>::_Node_iterator(std::__detail::_Hash_node<long long, false>*)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hash_node<long long, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<long long, false> > >::_M_allocate_node<long long const&>(long long const&)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<long long, false> > >::_M_deallocate_node(std::__detail::_Hash_node<long long, false>*)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<long long, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<long long, false>*)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Node_iterator_base<long long, false>::_Node_iterator_base(std::__detail::_Hash_node<long long, false>*)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hash_node_value_base<long long>::_Hash_node_value_base()
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hash_node<long long, false>* std::__addressof<std::__detail::_Hash_node<long long, false> >(std::__detail::_Hash_node<long long, false>&)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hash_node<long long, false>* std::__to_address<std::__detail::_Hash_node<long long, false> >(std::__detail::_Hash_node<long long, false>*)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Node_iterator<long long, true, false>& std::forward<std::__detail::_Node_iterator<long long, true, false>&>(std::remove_reference<std::__detail::_Node_iterator<long long, true, false>&>::type&)
  0.00      0.77     0.00    78500     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      0.77     0.00    78500     0.00     0.00  std::__detail::_Hash_node<long long, false>* std::addressof<std::__detail::_Hash_node<long long, false> >(std::__detail::_Hash_node<long long, false>&)
  0.00      0.77     0.00    42867     0.00     0.00  std::__detail::_Hashtable_base<long long, long long, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const
  0.00      0.77     0.00    42867     0.00     0.00  std::__detail::_Hashtable_base<long long, long long, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(long long const&, unsigned long, std::__detail::_Hash_node<long long, false>*) const
  0.00      0.77     0.00    42867     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<long long>, true>::_M_cget() const
  0.00      0.77     0.00    42867     0.00     0.00  long long& std::__detail::_Identity::operator()<long long&>(long long&) const
  0.00      0.77     0.00    42867     0.00     0.00  std::equal_to<long long>::operator()(long long const&, long long const&) const
  0.00      0.77     0.00    42867     0.00     0.00  std::__detail::_Hashtable_base<long long, long long, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_Equal_hash_code<std::__detail::_Hash_node<long long, false> >::_S_equals(unsigned long, std::__detail::_Hash_node<long long, false> const&)
  0.00      0.77     0.00    42867     0.00     0.00  std::__detail::_Hash_node_value_base<long long>::_M_v()
  0.00      0.77     0.00    42867     0.00     0.00  long long& std::forward<long long&>(std::remove_reference<long long&>::type&)
  0.00      0.77     0.00     6320     0.00     0.00  std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&)
  0.00      0.77     0.00     6320     0.00     0.00  std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&)
  0.00      0.77     0.00     6320     0.00     0.00  std::tuple<std::vector<int, std::allocator<int> > const&>&& std::forward<std::tuple<std::vector<int, std::allocator<int> > const&> >(std::remove_reference<std::tuple<std::vector<int, std::allocator<int> > const&> >::type&)
  0.00      0.77     0.00     5056     0.00     0.00  std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_get_Node_allocator()
  0.00      0.77     0.00     3736     0.00     0.00  std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.77     0.00     2528     0.00     0.00  std::_Head_base<0ul, std::vector<int, std::allocator<int> > const&, false>::_M_head(std::_Head_base<0ul, std::vector<int, std::allocator<int> > const&, false>&)
  0.00      0.77     0.00     2528     0.00     0.00  std::_Head_base<0ul, std::vector<int, std::allocator<int> > const&, false>::_Head_base(std::vector<int, std::allocator<int> > const&)
  0.00      0.77     0.00     2528     0.00     0.00  std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> > const&>::_M_head(std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> > const&>&)
  0.00      0.77     0.00     2528     0.00     0.00  std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&)
  0.00      0.77     0.00     1266     0.00     0.00  std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&)
  0.00      0.77     0.00     1264     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >::deallocate(std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> >*, unsigned long)
  0.00      0.77     0.00     1264     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >::destroy<std::pair<std::vector<int, std::allocator<int> > const, int> >(std::pair<std::vector<int, std::allocator<int> > const, int>*)
  0.00      0.77     0.00     1264     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >::allocate(unsigned long, void const*)
  0.00      0.77     0.00     1264     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >::construct<std::pair<std::vector<int, std::allocator<int> > const, int>, std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>, std::tuple<> >(std::pair<std::vector<int, std::allocator<int> > const, int>*, std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>&&, std::tuple<>&&)
  0.00      0.77     0.00     1264     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_max_size() const
  0.00      0.77     0.00     1264     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::_M_const_cast() const
  0.00      0.77     0.00     1264     0.00     0.00  std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> > const&>::_Tuple_impl(std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> > const&>&&)
  0.00      0.77     0.00     1264     0.00     0.00  std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> > const&>::_Tuple_impl(std::vector<int, std::allocator<int> > const&)
  0.00      0.77     0.00     1264     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >&, std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> >*, unsigned long)
  0.00      0.77     0.00     1264     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > > >::destroy<std::pair<std::vector<int, std::allocator<int> > const, int> >(std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >&, std::pair<std::vector<int, std::allocator<int> > const, int>*)
  0.00      0.77     0.00     1264     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >&, unsigned long)
  0.00      0.77     0.00     1264     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > > >::construct<std::pair<std::vector<int, std::allocator<int> > const, int>, std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > >&, std::pair<std::vector<int, std::allocator<int> > const, int>*, std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>&&, std::tuple<>&&)
